"Date","Price","Open","High","Low","Change %"
"Apr 25, 2012","3.1576","3.1790","3.1856","3.1542","-0.66"
"Apr 24, 2012","3.1787","3.2016","3.2035","3.1765","-0.72"
"Apr 23, 2012","3.2017","3.1726","3.2157","3.1711","1.02"
"Apr 20, 2012","3.1694","3.1866","3.1907","3.1669","-0.54"
"Apr 19, 2012","3.1867","3.1910","3.2064","3.1787","-0.14"
"Apr 18, 2012","3.1911","3.1728","3.2054","3.1716","0.57"
"Apr 17, 2012","3.1729","3.1928","3.2072","3.1679","-0.63"
"Apr 16, 2012","3.1930","3.2062","3.2353","3.1867","-0.22"
"Apr 13, 2012","3.2002","3.1636","3.2050","3.1613","1.15"
"Apr 12, 2012","3.1638","3.1948","3.1968","3.1523","-0.96"
"Apr 11, 2012","3.1944","3.2126","3.2136","3.1808","-0.55"
"Apr 10, 2012","3.2122","3.1824","3.2220","3.1730","0.93"
"Apr 09, 2012","3.1827","3.1795","3.2031","3.1751","0.18"
"Apr 06, 2012","3.1771","3.1823","3.1860","3.1724","-0.16"
"Apr 05, 2012","3.1822","3.1604","3.2014","3.1462","0.69"
"Apr 04, 2012","3.1603","3.1296","3.1693","3.1267","0.97"
"Apr 03, 2012","3.1298","3.1035","3.1383","3.0896","0.84"
"Apr 02, 2012","3.1037","3.1014","3.1246","3.0908","-0.27"
"Mar 30, 2012","3.1122","3.1231","3.1252","3.1019","-0.35"
"Mar 29, 2012","3.1231","3.1258","3.1446","3.1127","-0.09"
"Mar 28, 2012","3.1258","3.1070","3.1393","3.1031","0.61"
"Mar 27, 2012","3.1069","3.0918","3.1158","3.0821","0.48"
"Mar 26, 2012","3.0920","3.1244","3.1423","3.0883","-1.13"
"Mar 23, 2012","3.1273","3.1556","3.1625","3.1229","-0.90"
"Mar 22, 2012","3.1557","3.1378","3.1767","3.1268","0.56"
"Mar 21, 2012","3.1380","3.1152","3.1561","3.1016","0.72"
"Mar 20, 2012","3.1155","3.1073","3.1406","3.1031","0.27"
"Mar 19, 2012","3.1071","3.1265","3.1431","3.0985","-0.61"
"Mar 16, 2012","3.1261","3.1482","3.1698","3.1255","-0.70"
"Mar 15, 2012","3.1482","3.1919","3.2003","3.1397","-1.37"
"Mar 14, 2012","3.1920","3.1497","3.1957","3.1482","1.33"
"Mar 13, 2012","3.1502","3.1221","3.1629","3.1130","0.90"
