"Date","Price","Open","High","Low","Change %"
"Mar 15, 2013","1.2086","1.2167","1.2207","1.2074","-0.77"
"Mar 14, 2013","1.2180","1.2207","1.2250","1.2140","-0.29"
"Mar 13, 2013","1.2216","1.2111","1.2253","1.2077","0.90"
"Mar 12, 2013","1.2107","1.2086","1.2152","1.2082","0.24"
"Mar 11, 2013","1.2078","1.2183","1.2210","1.2063","-0.88"
"Mar 08, 2013","1.2185","1.2074","1.2216","1.2042","0.94"
"Mar 07, 2013","1.2071","1.2070","1.2109","1.2024","-0.02"
"Mar 06, 2013","1.2074","1.2032","1.2085","1.1973","0.29"
"Mar 05, 2013","1.2039","1.2079","1.2113","1.1996","-0.38"
"Mar 04, 2013","1.2085","1.2146","1.2205","1.2076","-0.38"
"Mar 01, 2013","1.2131","1.2109","1.2169","1.2051","0.35"
"Feb 28, 2013","1.2089","1.2086","1.2118","1.2009","-0.07"
"Feb 27, 2013","1.2097","1.2140","1.2160","1.2067","-0.23"
"Feb 26, 2013","1.2125","1.2006","1.2162","1.1966","1.10"
"Feb 25, 2013","1.1993","1.1952","1.1999","1.1876","0.45"
"Feb 22, 2013","1.1939","1.1983","1.1999","1.1903","-0.43"
"Feb 21, 2013","1.1991","1.1969","1.2029","1.1952","0.13"
"Feb 20, 2013","1.1976","1.1805","1.2012","1.1799","1.38"
"Feb 19, 2013","1.1813","1.1822","1.1901","1.1774","-0.13"
"Feb 18, 2013","1.1828","1.1844","1.1877","1.1811","-0.06"
"Feb 15, 2013","1.1835","1.1743","1.1860","1.1714","0.36"
"Feb 14, 2013","1.1792","1.1825","1.1836","1.1740","-0.78"
"Feb 13, 2013","1.1885","1.1896","1.1915","1.1860","-0.22"
"Feb 12, 2013","1.1911","1.1970","1.2004","1.1847","-0.38"
"Feb 11, 2013","1.1957","1.1950","1.2037","1.1929","-0.16"
"Feb 08, 2013","1.1976","1.2005","1.2015","1.1916","-0.32"
"Feb 07, 2013","1.2014","1.1903","1.2053","1.1896","1.22"
"Feb 06, 2013","1.1869","1.1839","1.1920","1.1815","0.28"
"Feb 05, 2013","1.1836","1.1857","1.1890","1.1806","-0.19"
"Feb 04, 2013","1.1858","1.1792","1.1872","1.1786","0.17"
"Feb 01, 2013","1.1838","1.1910","1.1924","1.1798","-0.65"
"Jan 31, 2013","1.1915","1.1959","1.1986","1.1867","-0.43"
"Jan 30, 2013","1.1966","1.1916","1.2055","1.1903","0.27"
"Jan 29, 2013","1.1934","1.1988","1.2010","1.1923","-0.56"
"Jan 28, 2013","1.2001","1.1962","1.2079","1.1949","0.54"
"Jan 25, 2013","1.1937","1.1932","1.1971","1.1908","0.01"
"Jan 24, 2013","1.1936","1.1860","1.1940","1.1833","0.45"
"Jan 23, 2013","1.1883","1.1888","1.1905","1.1843","-0.07"
"Jan 22, 2013","1.1891","1.1957","1.1969","1.1858","-0.61"
"Jan 21, 2013","1.1964","1.1952","1.2002","1.1936","0.06"
"Jan 18, 2013","1.1957","1.1955","1.1998","1.1925","0.60"
"Jan 17, 2013","1.1886","1.1886","1.1934","1.1864","-0.06"
"Jan 16, 2013","1.1893","1.1906","1.1951","1.1858","-0.18"
"Jan 15, 2013","1.1914","1.1862","1.1947","1.1846","0.35"
"Jan 14, 2013","1.1873","1.1920","1.1957","1.1857","-0.63"
"Jan 11, 2013","1.1948","1.1829","1.1958","1.1815","0.90"
"Jan 10, 2013","1.1842","1.1910","1.1940","1.1823","-0.58"
"Jan 09, 2013","1.1911","1.1952","1.1976","1.1886","-0.19"
"Jan 08, 2013","1.1934","1.1939","1.1999","1.1929","-0.14"
"Jan 07, 2013","1.1951","1.2035","1.2071","1.1932","-0.56"
"Jan 04, 2013","1.2018","1.2073","1.2176","1.2008","-0.50"
"Jan 03, 2013","1.2078","1.1996","1.2089","1.1965","0.71"
"Jan 02, 2013","1.1993","1.2079","1.2105","1.1906","-0.74"
"Jan 01, 2013","1.2083","1.2064","1.2117","1.2051","0.10"
"Dec 31, 2012","1.2071","1.2195","1.2201","1.2060","-1.07"
"Dec 28, 2012","1.2201","1.2177","1.2206","1.2127","0.16"
"Dec 27, 2012","1.2182","1.2197","1.2252","1.2151","-0.20"
"Dec 26, 2012","1.2207","1.2161","1.2265","1.2127","0.31"
"Dec 25, 2012","1.2169","1.2151","1.2176","1.2123","0.08"
"Dec 24, 2012","1.2159","1.2133","1.2182","1.2112","0.21"
