"Date","Price","Open","High","Low","Change %"
"Dec 02, 2011","0.9791","0.9761","0.9799","0.9681","0.17"
"Dec 01, 2011","0.9774","0.9727","0.9854","0.9714","0.44"
"Nov 30, 2011","0.9731","0.9989","1.0057","0.9676","-2.46"
"Nov 29, 2011","0.9976","1.0102","1.0139","0.9919","-1.28"
"Nov 28, 2011","1.0105","1.0183","1.0215","1.0019","-1.96"
"Nov 25, 2011","1.0307","1.0276","1.0345","1.0226","0.24"
"Nov 24, 2011","1.0282","1.0319","1.0328","1.0216","-0.41"
"Nov 23, 2011","1.0324","1.0167","1.0349","1.0141","1.55"
"Nov 22, 2011","1.0166","1.0157","1.0191","1.0096","0.10"
"Nov 21, 2011","1.0156","1.0005","1.0198","0.9980","1.60"
"Nov 18, 2011","0.9996","0.9996","1.0038","0.9889","-0.12"
"Nov 17, 2011","1.0008","0.9920","1.0027","0.9878","0.91"
"Nov 16, 2011","0.9918","0.9825","0.9944","0.9815","1.00"
"Nov 15, 2011","0.9820","0.9790","0.9889","0.9773","0.20"
"Nov 14, 2011","0.9800","0.9671","0.9844","0.9656","0.81"
"Nov 11, 2011","0.9721","0.9849","0.9898","0.9699","-1.28"
"Nov 10, 2011","0.9847","0.9853","0.9947","0.9790","0.00"
"Nov 09, 2011","0.9847","0.9618","0.9864","0.9613","2.32"
"Nov 08, 2011","0.9624","0.9634","0.9727","0.9606","-0.20"
"Nov 07, 2011","0.9643","0.9602","0.9734","0.9586","0.05"
"Nov 04, 2011","0.9638","0.9609","0.9695","0.9575","0.30"
"Nov 03, 2011","0.9609","0.9667","0.9801","0.9568","-0.63"
"Nov 02, 2011","0.9670","0.9679","0.9731","0.9586","-0.06"
"Nov 01, 2011","0.9676","0.9483","0.9738","0.9459","1.97"
"Oct 31, 2011","0.9489","0.9334","0.9517","0.9333","1.54"
"Oct 28, 2011","0.9345","0.9337","0.9387","0.9314","0.21"
